Gene ID	Gene Name	DesignElementAccession	VSD-GM_pSuperR-3MA	VSD-DM_pSuperR-1MA	VSD-GM_pSuperR-1MA	VSD-GM_pSuperR_p68-4MA	VSD-DM_pSuperR-2MA	VSD-DM_pSuperR_p68-3MA	VSD-DM_pSuperR-3MA	VSD-GM_pSuperR_p68-2MA	VSD-DM_pSuperR_p68-2MA	VSD-GM_pSuperR_p68-3MA	VSD-GM_pSuperR-4MA	VSD-DM_pSuperR_p68-1MA
ENSMUSG00000032740	Ccdc88a	1437216_at	4.72308678145225	5.00233181747438	5.49166732126427	5.40342305919998	4.89667268548056	5.18625530722073	4.11203796903135	5.43762164363824	4.94089933575772	4.94975023043238	5.05920227266723	5.37067035334551
ENSMUSG00000032741	Tpcn1	1434930_at	9.27679999814369	9.30777740789518	9.17981509432964	8.83478125683533	9.79647859181054	9.503102597615	9.75729464423749	8.7864067147707	9.43943530379558	8.89953328000308	9.03668075060562	9.42201158438574
ENSMUSG00000032744	Heyl	1419302_at	7.16014112590508	8.09304341764562	7.23870215886393	6.72297228768752	8.18300245303328	8.99838864164192	8.50197777895334	6.69678990272091	8.94622596919373	6.94584857200123	7.34766141762767	8.7457405869729
ENSMUSG00000032745	Gpbp1	1423773_at	6.66755965542779	9.09787913849797	7.06308429180788	6.93672548739927	8.69901698775409	8.02608211539764	7.38675730302629	6.97773488620896	8.07681123787077	6.58143665637987	7.04113544382815	8.63246172301305
ENSMUSG00000032750	Gab3	1426589_at	4.23108382030471	3.97668848454848	4.0406935268851	4.11176060292544	3.89623839982437	3.8630750335094	4.1999914102216	4.07004961359994	3.95734324538634	4.03098644059246	3.79801319960111	3.99795403210065
ENSMUSG00000032754	Slc8b1	1417811_at	7.02645534767071	7.05870780657489	6.82987763469444	7.01374718771873	7.2114394005673	7.01803598140802	7.32110151307841	6.85411323191695	7.11392614058101	7.19994231973221	7.12958809649041	7.1311926358065
ENSMUSG00000032757	Bet1	1416867_at	5.6504711454271	5.9131927845486	5.41640829965264	5.54969221369958	6.01180695867198	5.9221666478456	5.77017009388442	5.79021073363538	5.78526279518036	5.73724048312355	5.46875674470291	5.87336606100513
ENSMUSG00000032758	Kap	1415968_a_at	7.27198513076906	6.61863052593521	7.21273869414203	7.35398147407386	6.4383515273319	6.74419550738668	7.08773957325889	6.95700315101605	6.86458741460018	7.40927286017849	7.19594347204835	6.86313623506133
ENSMUSG00000032766	Gng11	1448942_at	6.63947109091127	6.06713911558894	6.67246007341363	7.42537677703236	6.25155092087248	6.51093500432066	6.28689419600644	7.32081673750875	6.41973388721202	6.85867374765977	6.64032281494701	6.4414967936698
ENSMUSG00000032773	Chrm1	1450833_at	6.70256522245482	6.41879511853349	6.55803335017856	6.48386791104505	6.67164227585121	6.61259796799802	6.98847153651068	6.56290947886802	6.65352169647286	6.74997215370661	6.59634238972572	6.60751388331575
ENSMUSG00000032777	Gtf3c1	1434066_at	8.97992884055627	8.64744288482133	8.94304238982419	8.88860225266138	8.74138729227394	8.75075906049669	8.86917223733675	8.92636674327077	8.68818724557918	8.83858587754412	8.90869482922389	8.62992561153024
ENSMUSG00000032782	Cntrob	1433958_at	8.40917601508974	7.78161583190684	8.33599596197221	8.32938221986731	8.17361103981818	7.95105297510698	7.62338244036785	8.44446454474942	7.85635269368072	8.32558525268714	7.98273055396018	8.0544897076569
ENSMUSG00000032786	Alas1	1424126_at	7.83083198745614	8.83666943828565	7.91542142184051	8.05690950297818	8.96353663904652	8.82060924884484	9.01804827558794	8.18645942303365	8.64362708700031	7.97912747086978	7.9240378923988	8.49578327541762
ENSMUSG00000032788	Pdxk	1427929_a_at	8.18290036317876	7.45407663995686	8.2643417963822	8.38201903483205	7.47257752836332	7.6394638421561	7.62788232144815	8.26975114623646	7.66931109630172	8.26580036383807	8.22944298454258	7.78481476094379
ENSMUSG00000032796	Lama1	1418153_at	5.49436122607227	5.29733012494453	5.20991277358042	5.2837648035454	5.31442741327054	5.37543609027961	5.73364934604327	5.26507908813408	5.34339936977802	5.45896024696813	5.15166962977942	5.41055219210342
ENSMUSG00000032802	Srxn1	1451680_at	7.97005614458355	6.94627338066589	7.94091935967191	8.15622913006237	7.03216770062078	7.23391191916334	7.1087461279413	8.00764338316969	7.26413693705439	7.99610620589639	8.17894606811737	7.14359189274784
ENSMUSG00000032803	Cdv3	1415704_a_at	9.19904301083376	10.6359029831441	9.46792025994247	9.4133436311354	10.686263743128	10.3225456046274	10.2102647834864	9.28835999834163	10.360178299532	9.31218205539444	9.43904186008715	10.6155332314322
ENSMUSG00000032806	Slc10a3	1451227_a_at	8.34760431518427	8.01854634280598	8.33025066034908	8.41435133706308	8.01691153442425	8.2516388424251	8.0837099117068	8.47697504394804	8.15316295218776	8.24057135446578	8.4439793434452	8.02047295230478
ENSMUSG00000032807	Alox12b	1418266_at	5.01159942528496	4.84441251397011	4.84570968880154	4.80826926459776	4.86229053072873	4.79808367865058	5.23665309772281	4.65291064270992	4.8426679801288	4.71665558637577	4.76760840706098	4.88080455836254
ENSMUSG00000032812	Arap1	1428064_at	7.30422911605259	6.58027391757295	7.04876631669998	7.18978117654944	6.57481002113957	6.75417508569653	6.65030375430838	7.23866775860943	6.97954955578362	7.04537142335612	7.28100303280111	6.68061628902874
ENSMUSG00000032815	Fanca	1418856_a_at	7.06412022664313	6.52160784334502	6.97310969201232	7.03161727677729	6.51126972855874	6.49513668122033	6.8909023974773	7.14503638966523	6.55792513012307	7.04510965078655	6.91314671125083	6.68299285814642
ENSMUSG00000032816	Igdcc4	1416473_a_at	6.43715397544727	7.83355233410824	6.5907216460897	7.5288412165842	7.88822554534217	8.15256223630067	7.29697697462456	7.13978317023019	8.03653264718922	7.20764109136037	6.486744780063	8.10113426666405
ENSMUSG00000032834	Pwp2	1424193_at	8.08353270461095	7.80433270545565	7.98898071911159	7.72947717549494	7.99145562825733	7.6322832111682	7.92530031188383	7.62360095416491	7.52859448550237	7.76310944960535	7.95068811260609	7.55960605236083
ENSMUSG00000032839	Trpc1	1421096_at	4.49064004141787	4.32707695251856	4.42921261022211	4.58849796359797	4.41830927984592	4.43046940922971	4.2866986575793	4.63124013507361	4.47121826419683	4.5917296069452	4.50847445658543	4.30529820774352
ENSMUSG00000032842	Abcc10	1428009_a_at	5.0964645512308	5.00991342652701	4.98540695243869	5.07221958522622	4.90559390209105	5.03397147882109	5.08151367470428	5.01498912386856	5.01300696107097	5.16027147768298	5.1446349640712	4.90685707287733
ENSMUSG00000032845	Alpk2	1452478_at	6.63002081367712	6.72727736407434	6.61460407374791	6.58278061401229	6.99657355269018	6.63844495688241	6.85863818601693	6.49831711788823	6.24494992694232	6.70603166961463	6.68667093618525	6.39757555433737
ENSMUSG00000032846	Zswim6	1451819_at	5.30423583358558	5.70018113170674	4.94242858572094	5.32251837514877	5.33497560556651	5.3169061900669	5.71877873747206	5.09484437000505	5.29374473759564	5.39092502115375	4.76691992556637	5.36054779509459
ENSMUSG00000032854	Ugt8a	1419064_a_at	5.62102520672841	5.16752086815595	5.41071845134852	5.50016067742044	5.26512895204127	5.4847065252477	5.39500886817299	5.35587398654508	5.37655561640096	5.42650076011334	5.3693513115721	5.41273021565837
ENSMUSG00000032860	P2ry2	1450318_a_at	6.25237531117395	6.34915619842106	5.9960075496079	5.97048024658171	6.6473153855226	6.2728906863679	6.72170748710191	6.06215243296879	6.36157410194259	6.2926210227744	6.2180673006326	6.34423111017568
ENSMUSG00000032864	Rag2	1418065_at	5.67596621936408	5.61931080854986	5.52664085313388	5.55682000657548	5.63519568145119	5.74594009103005	5.66698329493667	5.44331658860785	5.69879643433029	5.78098675863833	5.51249232865913	5.66566569350846
ENSMUSG00000032867	Fbxw8	1426944_at	10.338014178701	9.51039701771291	9.94034748097572	9.9230236790821	9.71941371773628	9.71110242176934	9.69712925718445	10.0675444190294	9.89240529464468	9.9279200410845	9.97275827642301	9.68491609990696
ENSMUSG00000032869	Psmf1	1451337_at	8.88218953162235	8.50477184543347	8.83326926619608	8.58468990028963	8.56098422210457	8.63890854097081	8.64529466285387	8.65006627040163	8.50417923618047	8.79222170862749	8.84483241075737	8.35758278447978
ENSMUSG00000032870	Smap2	1450675_at	7.71852606388935	7.05595711824175	7.62624477947976	7.68643324048695	7.10284769505923	7.10856501108749	6.87725258408498	7.65604102939776	7.07259107485525	7.65451829358411	7.80482701491304	6.97997344582824
ENSMUSG00000032878	Ccdc85a	1452332_at	3.51445517224425	3.64288769551421	3.48970607527034	3.41157400117394	3.4886306719058	3.38159456537085	3.68652993566758	3.35728885800098	3.78490311429818	3.58288286265266	3.35728885800098	3.55554964492695
ENSMUSG00000032898	Fbxo21	1451543_at	7.41204887405662	6.8597012139795	7.33877383271713	7.2940996269963	7.06567083243912	7.35586730552562	7.28966277915034	7.26432200317846	7.29114186440518	7.20882489000793	7.41857233283381	7.16517368261355
ENSMUSG00000032900	Tex43	1420574_at	6.11004762470073	5.98788024748189	5.99013160536933	6.03592749590236	6.18714367767753	5.99002367772266	6.32660577830795	6.1627693478844	6.09681418814281	6.09630639062255	5.96784591385491	6.11524158142393
ENSMUSG00000032902	Slc16a1	1415802_at	8.5771916800182	8.68397317557714	8.5331775098664	8.52115960019664	8.65046736240896	7.75134914098209	7.85912739523464	8.08440051986103	7.85744178896679	8.62502458277227	8.86165886941423	7.81962271362054
ENSMUSG00000032905	Atg12	1451747_a_at	7.61501128430211	8.69846251918519	7.78247304305777	7.85550972221025	8.69353863839121	8.23178632493368	8.17737030368771	7.90328265382707	8.25256565526809	7.96602867207076	7.76930600535327	8.27141487272171
ENSMUSG00000032911	Cspg4	1450944_at	7.78165835927197	6.92542008696971	7.67739463223776	7.872292924522	6.68004608942362	7.10629776366066	7.37348752633786	7.97897092663374	7.18152214161875	7.64473527394508	7.60006206858354	6.93431543284706
ENSMUSG00000032915	Adgre4	1424998_at	4.29698845166732	4.03648354567274	4.10743774191123	3.94412697454176	4.02986797348153	4.16727822230681	4.55167808597321	4.07940430097268	4.31421511910531	4.31752572548395	4.04588324013113	4.17896659059747
ENSMUSG00000032921	Odf4	1424978_at	4.94142614693638	4.9149804129415	4.80591671599859	4.88655903905383	4.92117300150169	4.74712803380537	5.32041878283007	4.88398798938956	4.86323488730704	5.00078318528735	4.74620417517123	5.00768053069222
ENSMUSG00000032925	Itgbl1	1425039_at	3.93672613087477	3.79751483245688	3.91227625463324	3.8696380909531	4.07604153016587	4.00738899253635	3.98111617560282	3.77739473100561	3.83681549959663	3.93564103580172	3.85003945921663	3.93639625033478
ENSMUSG00000032936	Camkv	1423802_at	6.41129446849786	6.39811071799712	6.38786237044381	6.32107191423397	6.44949651397449	6.26458897159936	6.71296848734441	6.19771753532914	6.43098831821315	6.24411868086384	6.27455280003763	6.33446973601789
ENSMUSG00000032937	Fshr	1450810_at	5.83343396299013	6.01939635337492	5.94754327048991	5.68401359277987	6.11553812839916	5.77533484416054	6.37040522190691	5.82671324132713	5.99770608138715	5.86680387936281	5.60654071163783	5.92540881639676
ENSMUSG00000032939	Nup93	1424291_at	10.2240886996064	9.59656892832671	10.2661928265101	9.97007173227651	9.40748222112333	10.0883416772174	9.52820223691353	9.86252026944777	10.0920932851587	10.0020069338211	10.2924003839048	10.0319489744255
ENSMUSG00000032942	Ucp3	1420657_at	6.65829642215456	6.62496310585402	6.67339452073611	6.50138562132795	6.52884314200256	6.56484541115977	6.65602668357564	6.47257265961399	6.66738605822445	6.5523465040081	6.47085907918171	6.78238106164328
ENSMUSG00000032946	Rasgrp2	1417804_at	4.34066629323674	4.55604068832847	4.72316135382778	4.66630485755749	4.53836284517478	4.55547628019437	4.82502243336586	4.62893994297703	4.37024987733804	4.65606454465045	4.67654724020467	4.36775090531752
ENSMUSG00000032965	Ift57	1418929_at	6.41165528203271	6.71830074011615	6.58181658452994	6.72239285559339	6.75231112885824	6.46975852776237	6.16418480479227	6.78800943776282	6.28329365854804	6.89616625505808	6.72213787279934	6.36069503617035
ENSMUSG00000032966	Fkbp1a	1438958_x_at	11.8391232823314	11.0540381853939	11.6439614379537	11.4830937719727	10.9240753410053	10.8979208216925	11.1282603032067	11.1800735781655	11.0607145436743	11.4325183912947	11.5290855826192	11.1476728201379
ENSMUSG00000032968	Inha	1422728_at	6.86707632686616	6.87540593763378	6.6550861856716	6.6647569667039	6.89066015122884	7.3139984676238	7.1016941827525	6.77213104801392	7.24325545515778	6.91239089406585	6.59454566596388	7.10985101319062
ENSMUSG00000032977	Fam207a	1417448_at	8.50905580844506	7.55214328694411	8.36533662558057	8.05768579278682	7.70594940825096	7.93836367026052	7.77078159886766	8.15955841140946	7.65330272563159	8.1826710451952	8.38197163004519	7.51393177984955
ENSMUSG00000032978	Guca2b	1460233_at	5.80394762961794	5.25502227179778	5.60942552694476	5.6184934717521	5.50642809005222	5.39210219023413	5.6505094442147	5.55397758934416	5.30905170705911	5.7359648879809	5.54703731746644	5.46535752451295
ENSMUSG00000032988	Slc16a8	1420445_at	6.86237550792472	6.41753318148118	6.6534756884936	6.37950828643236	6.83114808022462	6.57027490734912	6.61268571501038	6.59127152113488	6.52611765392539	6.70193384968109	6.51445002955065	6.54644217881926
ENSMUSG00000032997	Chpf	1454023_a_at	8.20327159864596	7.53124121903977	8.00645961139292	8.32628964765466	8.17179304387847	8.38853055285536	8.29085386409871	8.39940151075645	8.16452332657568	8.35108830307137	8.03947364214268	8.06452374524116
ENSMUSG00000032998	Foxj3	1435362_at	7.53784980221619	8.79718956060166	7.93076066463692	7.99490396240154	8.62146753376628	8.44336429196786	8.17842753159045	7.80717736605921	8.32309483411898	7.70257044453712	7.90845975458275	8.3838392361386
ENSMUSG00000033004	Mycbp2	1434937_at	6.85159317382123	7.37489320829849	7.30786209726987	7.06830690661455	7.25899508920327	7.05731176449612	6.30219677044687	7.02349030835818	7.01587871506436	6.99387207598225	6.97627441114895	7.24219360829782
ENSMUSG00000033006	Sox10	1424985_a_at	7.5243448190346	7.23125918914779	7.46864656336139	7.46011241371959	7.3144881781242	7.47257569358896	7.95582785979444	7.49508834798536	7.59322034082062	7.40701741402458	7.47481094442148	7.43771500833302
ENSMUSG00000033014	Trim33	1426954_at	7.34373574140321	7.48656203705183	7.54963606469346	7.43851619215107	7.52874646112793	7.59762664681662	7.33287801904464	7.38574402092956	7.560760704256	7.37454291245913	7.69192083950421	7.6815736360211
ENSMUSG00000033016	Nfatc1	1417621_at	7.39297873113242	6.87338931222015	7.40304027815252	7.31704445660541	6.85338417190968	6.95405348406155	7.01183507321602	7.2760190464448	7.00918042928167	7.11030080435866	7.3643378006095	7.06489805689602
ENSMUSG00000033020	Polr2f	1415754_at	10.3427556121608	10.1261246724136	10.2286563786596	9.74028839929686	10.0866559638498	9.67455756394715	10.0276563252533	9.89932327700526	9.62763322717619	9.97051178435635	10.2482102537982	9.54206144848174
ENSMUSG00000033021	Gmppa	1417578_a_at	8.60390340699365	8.54886304371747	8.55362664185671	8.89873283295406	8.68224252242559	8.66232248155505	8.74024633235011	8.90543921102387	8.55090799721309	8.95839011820922	8.65693685047922	8.52331110651836
ENSMUSG00000033022	Cdo1	1448842_at	5.43358745173681	5.10822152845221	5.06123803247991	5.12815102282585	5.0823843337198	5.1753817203243	5.57833918377343	5.23084352113419	5.19788318303185	4.997558256822	5.11685487137436	5.21120463256689
ENSMUSG00000033027	Klrc3	1421794_at	3.27987972240051	3.23359676057016	3.33784963328029	3.20453935167519	3.34204016753464	3.29050373113394	3.46568198343977	3.31892987912921	3.24476779788137	3.32607473137394	3.26073323404206	3.29991671135576
ENSMUSG00000033029	1700088E04Rik	1422774_at	7.16491331248722	7.097323828632	7.19578815425065	7.12564073657843	7.27279733624242	7.01520869185578	7.46630981445095	7.07035210036615	7.06257893630386	7.31061244000456	7.14904132540778	6.93014897559017
ENSMUSG00000033031	Cip2a	1449699_s_at	3.63466763776487	3.14357589065533	3.86586923318006	3.76047463291861	3.03898874534809	3.55389760316145	3.49288667073849	3.61698321444632	3.45604929729181	3.43755499364662	4.09626279026049	3.67795512275736
ENSMUSG00000033033	Calhm2	1417218_at	5.14091818807292	4.99001065937311	5.23284983389307	5.10631598593802	5.05734903503351	5.09336570641052	5.12614343138977	4.97044907836616	5.15692420323368	5.07020428660656	5.02568451373997	5.14962082378782
ENSMUSG00000033047	Eif3l	1423728_at	11.0874586289152	10.9258888568131	11.1823493448837	10.6749571939639	10.7461490770323	10.8429371343298	10.7067269057478	10.8071267585941	10.7928463217062	10.8877501755009	11.1831244420584	10.6768214679349
ENSMUSG00000033053	1700028P14Rik	1419326_at	4.87747235962389	4.83858456657982	4.9867663369703	4.78004885397934	5.04691077494905	4.99522885963874	5.60089201513122	5.03249388759225	5.16679126862274	5.20578462824834	4.87977196211113	5.159963182297
ENSMUSG00000033055	Ankrd54	1451182_s_at	8.76972755592871	8.18807223088717	8.50569272679328	8.36634484278878	8.27560368966215	8.65799636047334	8.41519477509997	8.40557393111681	8.41284037489463	8.16487124998044	8.61919610096227	8.49044301210983
ENSMUSG00000033059	Pygb	1433504_at	8.98853920718513	6.97119991352376	9.26112519874079	9.22350413746929	7.33582801709391	8.00988573759225	7.26603570353556	9.18824966877627	7.8631704691504	9.07403645067933	9.10937110604039	7.85437314485689
ENSMUSG00000033060	Lmo7	1455056_at	6.36717746249911	7.88812369982891	6.99026477731024	7.13525054960818	7.5866375149218	6.91855282358627	6.94486003528258	6.80676073371908	7.16511347279181	6.81577371262721	6.85390034124057	7.32661535449961
ENSMUSG00000033061	Resp18	1417988_at	4.50916331983182	4.32160164262797	4.13567743480601	4.29387787606731	4.57721665416451	4.42615581099477	5.03012217067793	4.35370362307396	4.50009154702398	4.45106828070232	4.24459843402426	4.28573179072964
ENSMUSG00000033065	Pfkm	1416780_at	8.95474035846071	11.8227380085595	8.99132633728039	9.346257635974	11.8355221328895	11.1795913822383	11.8210463777309	9.35301184143032	11.076547311239	9.39556174574552	9.11052519484557	11.1389469404511
ENSMUSG00000033066	Gas7	1431400_a_at	7.25917800632352	6.86585828940911	6.89831241065141	6.90342790862775	7.06978443524271	6.94285319793795	7.35132126204319	6.9248131788339	7.04085612717919	7.0250340548146	6.88536259309364	6.93843770627038
ENSMUSG00000033068	Entpd6	1460433_at	8.04086932765332	7.78106598618736	7.87589224857438	7.86147289213091	7.97338047431557	7.91916696148679	8.40555384643851	7.90651586002704	7.99107920151143	8.04094034578647	7.79741649056712	7.94540290749609
ENSMUSG00000033075	Senp1	1451319_at	7.4368032600548	7.08631335065944	7.45225119540452	7.42961064388455	7.258332240711	7.37714874654606	7.22415474647219	7.55599630004752	7.41852850235454	7.60889950127893	7.62414387772257	7.41223259345836
ENSMUSG00000033080	Vsx1	1450487_at	5.47839479604427	4.98794358048864	5.28572402659894	5.43918509152534	5.06894208735249	5.3169061900669	5.57695170772351	5.50026885723751	5.62674121846532	5.40920285673657	5.43344895028483	5.36383840744761
ENSMUSG00000033088	Triobp	1427447_a_at	8.93713758955274	7.45303495638343	8.79471247634304	8.99802290761214	7.53857662521482	8.27018677471221	7.93098706418938	9.0724947070521	8.09195247231493	8.87969485181863	8.84312661903536	8.03543614954505
ENSMUSG00000033096	Apmap	1452159_at	7.24848826743104	7.43682354476919	7.47166456105502	7.58086473576382	7.3433560393258	7.11843778833159	6.96560362469261	7.50248454235282	7.14265830855486	7.34113655445333	7.42667523606487	7.00801232665782
ENSMUSG00000033099	Nol12	1423453_at	10.1930936646946	9.88252976423605	10.3077427036405	10.0392380535331	9.89557841145708	9.70226284638948	9.7666598852079	10.0099856297109	9.52502262316099	9.96509827909755	10.1557848262967	9.41256047640033
ENSMUSG00000033105	Lss	1420013_s_at	8.42365505636188	7.18526327411696	8.34402894192728	8.83971466550684	7.31204753826433	8.21122484929809	7.47185144221942	8.66789406166771	8.4355132208016	8.46379629167925	8.39146773104648	8.31260334074435
ENSMUSG00000033111	3830406C13Rik	1436388_a_at	6.31626489304568	6.78597619493747	6.59310229537526	6.58514728047172	6.79059366916147	6.37820993651303	6.63818625409201	6.60870095520127	6.64972929714803	6.72933073273021	6.33053230566774	6.84283575668724
ENSMUSG00000033122	Hsd17b3	1421671_at	4.99520440069672	4.76825077303393	4.75356540354634	4.60831574718402	4.61672326576414	4.74943503532602	4.95673920633171	4.68460705722737	4.73134471457338	4.61519771346168	4.82296960187768	4.84799852248318
ENSMUSG00000033128	Gga1	1423834_s_at	9.50883262224342	8.95064606879755	9.19213913532098	9.43985318476689	9.31195959807405	9.4751360552306	9.37528691320029	9.50295072820825	9.34930882677463	9.36789507141071	9.47538903482878	9.20096715902365
ENSMUSG00000033149	Phldb2	1454862_at	7.39770782202151	8.4723374071336	7.8957217156374	8.25166164820831	7.89155414507582	7.85091744544702	6.88700463110685	7.87054489327529	7.99667778591045	7.39395697922195	7.77914290109127	8.33447686154049
ENSMUSG00000033156	Cst10	1449447_at	5.10268337246556	4.86302258620101	4.81763768325594	4.79768684567889	4.77886233119665	4.69844386360277	5.2125665519737	4.66508143026226	5.01650749120262	4.93190265672899	4.84258400465827	4.91261306564035
ENSMUSG00000033157	Abhd10	1427959_at	6.40458196292083	6.55301125490449	6.66691262505673	6.44941867547603	6.44949651397449	6.59670072177837	6.33987109380115	6.5840198790235	6.36871597279977	6.45437672737368	6.40890504704212	6.49129747048223
ENSMUSG00000033159	Cnppd1	1427879_at	8.97814985164715	9.32094665399281	8.99795652413737	8.86485350818826	9.22534893016683	8.89485477760312	9.35294868335883	8.87270525648307	8.67379008026421	8.81485544544799	8.91647890015841	8.73829366276243
ENSMUSG00000033161	Atp1a1	1423653_at	9.1125396350923	10.2842053965649	9.40594991774062	9.03203323391348	10.1898396435876	9.90900896674991	9.83818446574925	9.05288480431352	9.87197894864921	8.31714081372836	8.67896986522094	9.81130378499722
ENSMUSG00000033166	Dis3	1426609_at	8.08569819031491	8.19580749193	8.28999208180644	8.08462796272219	8.00003372193286	7.77962316113479	7.53257421742099	8.04891664453349	7.63306032921303	8.11758312417431	8.28468483674656	7.72127096273604
ENSMUSG00000033170	Card10	1449491_at	7.17307356663414	6.48804158193765	6.86511057986313	6.5199385159347	6.59919842843619	6.57889818959801	6.76732088015078	6.60145802184105	6.47052041580522	6.74088494400159	6.94304949874118	6.55122597673963
ENSMUSG00000033174	Mgll	1426785_s_at	7.3250017937734	7.59832956468582	7.08116543805758	6.39783802127341	7.88535550419306	8.28595718805887	7.87648746893059	6.75382580970381	8.14570526848521	6.50387431215986	7.09780629494394	8.05778235757385
ENSMUSG00000033184	Tmed7	1427314_at	7.15553215155956	8.8801609618029	7.21278097823124	7.79226979874061	8.77312451890361	8.05881395876337	7.58271234236994	7.75906780227855	8.20855220995091	7.36768477041769	7.44169356021847	8.41665865787679
ENSMUSG00000033187	BC016579	1424941_at	3.94011268752464	3.93769574427427	3.90476208751218	3.98784694294859	3.85748590778039	3.90157785042273	3.98924808147768	4.12216950650252	3.75254133032085	3.94892939311535	3.90323340323302	3.95213955172429
ENSMUSG00000033191	Tie1	1416238_at	4.51536959721713	4.25590295160984	4.21340856547293	3.90949107847653	4.16183787475983	4.43698154327109	4.49287260745014	4.19138470776127	4.16987128896074	4.44514270467615	4.41155847906131	4.08397322111737
ENSMUSG00000033196	Myh2	1425153_at	4.06741831793441	4.1144125686524	3.90963548864173	3.96758234678753	4.41217841597251	4.03381756037907	4.35265194517128	4.049797523885	3.98181343124285	4.00359044391582	4.09723187742758	4.00698683232265
ENSMUSG00000033200	Tpsg1	1449564_at	6.70453390880581	6.28255747395722	6.69810587294745	6.51421863915666	6.46760053427568	6.42402991714775	6.81748359655265	6.52113159575751	6.27065623613745	6.8156464794589	6.60051584293822	6.27303942694093
ENSMUSG00000033208	S100b	1419383_at	5.28926672073601	5.10524330260603	5.12839134268473	5.11132569622641	5.17410319593993	5.29489689032132	5.73190028039304	5.0776973741352	5.18215790294954	5.18405801145757	5.3287214486299	5.1939340645827
ENSMUSG00000033209	Ttc28	1419584_at	8.99839290980054	9.03914965836924	9.24623470374	9.30577539469551	9.10375027053236	9.30086207797733	8.87353652245973	9.42720774900398	9.33075105058092	9.39865735296129	9.01890640965355	9.35936061160725
ENSMUSG00000033216	Eefsec	1416964_at	8.28054208989304	7.22098306055988	8.05693946960126	7.6878220037943	7.20856955888548	7.39576977604848	7.42206203315639	7.81829058133855	7.38069939229475	7.75366959590004	8.04131992502758	7.23542136791202
ENSMUSG00000033220	Rac2	1417620_at	6.57967166446557	6.56819665239721	6.52545424234393	6.32699244350659	6.44527875138462	6.57658834539824	6.82400072386372	6.54296246271661	6.6127433389918	6.86182362999458	6.4031370557797	6.4970675117797
ENSMUSG00000033227	Wnt6	1419708_at	6.2821357112476	6.00024975903807	6.40369036684509	6.17736957992703	6.14358704118548	5.9424620245265	6.41020658175352	6.22253266136045	6.16830675714997	6.27046119787271	6.32776313915205	5.96033801506965
ENSMUSG00000033228	Scaf11	1452885_at	8.02248690716817	8.28889905373261	7.97705691878262	7.79101409195584	8.42870954411175	8.38666962069781	8.02451479035783	8.15302897891867	8.19595882767016	8.18692111652049	7.98913264359729	8.37142433082656
ENSMUSG00000033237	Arid2	1426525_at	8.66610752111508	9.16874872665445	8.71539522692374	8.69410963446737	9.17165197443495	9.00105042223437	8.55141621902321	8.83538319588293	9.04840515573787	8.76644681992091	8.76253098237015	9.14224673204552
ENSMUSG00000033249	Hsf4	1425786_a_at	5.38153635646092	5.34883791188553	5.19198179113933	5.14554761835108	5.76521914042587	5.32347231170336	5.904154085193	5.15060984012308	5.34481949311409	5.17590560833421	5.17094562984399	5.2795579815947
ENSMUSG00000033256	Shf	1436167_at	8.12833004293883	7.43375689293887	7.94178087683479	8.13788135739802	7.87730958361789	8.0520682968251	7.97470291192936	8.19288141030589	7.90352109337233	8.21483775952145	8.09970509923808	7.81122254383086
ENSMUSG00000033272	Slc35a4	1416110_at	9.57570735884626	9.11134265776184	9.36480580926082	9.2966449187519	9.2017745689499	9.16851893226049	9.13883555532	9.29377469059163	9.1733849351492	9.41152778320282	9.44367263102679	9.00066085436297
ENSMUSG00000033278	Ptprm	1422541_at	5.91978279321115	6.4156148122284	6.19763190197973	6.9124200766322	5.83656924752266	5.97678068430486	6.15713234898382	6.73546054881739	6.13447719241105	6.3906685346179	6.19940113483682	6.09074642189715
ENSMUSG00000033287	Kctd17	1435525_at	9.82526816397346	7.37920457946052	9.50546350658866	9.5740646190704	7.96126824854497	8.77084555971769	8.11463621567932	9.57273435514171	8.42502232469781	9.41214597302341	9.53997896831099	8.44228110786483
ENSMUSG00000033294	Noc4l	1423826_at	9.10534842343781	8.87298462266924	8.89073141110201	8.58608503368572	8.94957780059669	8.67867247771098	9.08312847413705	8.48105960155042	8.60532417598001	8.6436697203496	8.96037623083998	8.50593477106749
ENSMUSG00000033295	Ptprf	1420843_at	9.62325153583487	9.83504987528156	9.76051580873482	9.61024647203858	9.84277794088724	9.56618018190123	9.64690092365232	9.74830557351005	9.25194247289144	9.59404812986635	9.64606678285224	9.25838868946284
ENSMUSG00000033306	Lpp	1454899_at	7.87152492955539	7.99894470244552	8.202364056125	8.29593976410421	7.78263441817057	8.18435739636757	7.53936899439508	8.32236412818467	8.22829079751321	7.97752915582172	8.43815242326799	8.20572507104625
ENSMUSG00000033307	Mif	1416335_at	13.1873742167428	13.142357822754	13.1266690318157	13.209658968704	13.3004083961229	13.3275795600821	13.198783370599	13.1338555925462	13.2344682847547	13.1356745298121	13.1176288517155	13.2056207731893
ENSMUSG00000033308	Dpyd	1427945_at	3.49457371662751	3.5737168460291	3.45056059321444	3.56013789234465	3.62619482032606	3.58265808882217	3.73070013319708	3.40240259897808	3.45281911602282	3.67054645191997	3.76345125363697	3.35674099126042
